"Time","Schultz Method","Parris Method"
2025-11-06 07:08:00,25.5,24.5
2025-11-06 07:10:00,25.5,23.5
2025-11-06 07:12:00,23.5,25.5
2025-11-06 07:14:00,23.5,24.5
2025-11-06 07:16:00,22.5,23.5
2025-11-06 07:18:00,22.5,24.5
2025-11-06 07:20:00,24.5,23.5
2025-11-06 07:22:00,23.5,22.5
2025-11-06 07:24:00,24.5,24.5
2025-11-06 07:26:00,23.5,24.5
2025-11-06 07:28:00,24.5,24.5
2025-11-06 07:30:00,22.5,24.5
2025-11-06 07:32:00,23.5,23.5
2025-11-06 07:34:00,24.5,25.5
2025-11-06 07:36:00,25.5,24.5
2025-11-06 07:38:00,24.5,24.5
2025-11-06 07:40:00,25.5,25.5
2025-11-06 07:42:00,24.5,24.5
2025-11-06 07:44:00,24.5,24.5
2025-11-06 07:46:00,24.5,25.5
2025-11-06 07:48:00,23.5,24.5
2025-11-06 07:50:00,25.5,25.5
2025-11-06 07:52:00,25.5,23.5
2025-11-06 07:54:00,24.5,24.5
2025-11-06 07:56:00,25.5,24.5
2025-11-06 07:58:00,24.5,24.5
2025-11-06 08:00:00,23.5,25.5
2025-11-06 08:02:00,24.5,24.5
2025-11-06 08:04:00,23.5,25.5
2025-11-06 08:06:00,25.5,25.5
2025-11-06 08:08:00,25.5,23.5
2025-11-06 08:10:00,24.5,24.5
2025-11-06 08:12:00,25.5,23.5
2025-11-06 08:14:00,24.5,24.5
2025-11-06 08:16:00,24.5,25.5
2025-11-06 08:18:00,24.5,24.5
2025-11-06 08:20:00,23.5,24.5
2025-11-06 08:22:00,25.5,24.5
2025-11-06 08:24:00,24.5,22.5
2025-11-06 08:26:00,23.5,23.5
2025-11-06 08:28:00,24.5,23.5
2025-11-06 08:30:00,23.5,24.5
2025-11-06 08:32:00,22.5,25.5
2025-11-06 08:34:00,24.5,24.5
2025-11-06 08:36:00,24.5,25.5
2025-11-06 08:38:00,24.5,24.5
2025-11-06 08:40:00,24.5,22.5
2025-11-06 08:42:00,23.5,23.5
2025-11-06 08:44:00,25.5,23.5
2025-11-06 08:46:00,24.5,23.5
2025-11-06 08:48:00,24.5,24.5
2025-11-06 08:50:00,25.5,24.5
2025-11-06 08:52:00,24.5,24.5
2025-11-06 08:54:00,24.5,24.5
2025-11-06 08:56:00,25.5,23.5
2025-11-06 08:58:00,24.5,24.5
2025-11-06 09:00:00,25.5,24.5
2025-11-06 09:02:00,23.5,24.5
2025-11-06 09:04:00,24.5,25.5
2025-11-06 09:06:00,24.5,24.5
