"Time","Schultz Method","Parris Method"
2025-11-06 07:18:00,0.187,0.204
2025-11-06 07:20:00,0.204,0.196
2025-11-06 07:22:00,0.196,0.187
2025-11-06 07:24:00,0.204,0.213
2025-11-06 07:26:00,0.196,0.213
2025-11-06 07:28:00,0.204,0.204
2025-11-06 07:30:00,0.187,0.204
2025-11-06 07:32:00,0.196,0.196
2025-11-06 07:34:00,0.204,0.213
2025-11-06 07:36:00,0.213,0.204
2025-11-06 07:38:00,0.204,0.213
2025-11-06 07:40:00,0.213,0.221
2025-11-06 07:42:00,0.204,0.204
2025-11-06 07:44:00,0.204,0.204
2025-11-06 07:46:00,0.204,0.213
2025-11-06 07:48:00,0.196,0.204
2025-11-06 07:50:00,0.213,0.213
2025-11-06 07:52:00,0.213,0.196
2025-11-06 07:54:00,0.204,0.204
2025-11-06 07:56:00,0.213,0.204
2025-11-06 07:58:00,0.204,0.204
2025-11-06 08:00:00,0.196,0.213
2025-11-06 08:02:00,0.204,0.204
2025-11-06 08:04:00,0.196,0.213
2025-11-06 08:06:00,0.213,0.213
2025-11-06 08:08:00,0.213,0.196
2025-11-06 08:10:00,0.204,0.204
2025-11-06 08:12:00,0.213,0.196
2025-11-06 08:14:00,0.204,0.204
2025-11-06 08:16:00,0.204,0.213
2025-11-06 08:18:00,0.204,0.204
2025-11-06 08:20:00,0.196,0.204
2025-11-06 08:22:00,0.213,0.204
2025-11-06 08:24:00,0.204,0.187
2025-11-06 08:26:00,0.196,0.196
2025-11-06 08:28:00,0.204,0.196
2025-11-06 08:30:00,0.196,0.204
2025-11-06 08:32:00,0.187,0.213
2025-11-06 08:34:00,0.213,0.204
2025-11-06 08:36:00,0.213,0.213
2025-11-06 08:38:00,0.204,0.204
2025-11-06 08:40:00,0.204,0.187
2025-11-06 08:42:00,0.196,0.196
2025-11-06 08:44:00,0.213,0.196
2025-11-06 08:46:00,0.204,0.196
2025-11-06 08:48:00,0.213,0.204
2025-11-06 08:50:00,0.221,0.204
2025-11-06 08:52:00,0.204,0.204
2025-11-06 08:54:00,0.204,0.204
2025-11-06 08:56:00,0.213,0.196
2025-11-06 08:58:00,0.204,0.204
2025-11-06 09:00:00,0.213,0.204
2025-11-06 09:02:00,0.196,0.204
2025-11-06 09:04:00,0.204,0.213
2025-11-06 09:06:00,0.204,0.204
2025-11-06 09:08:00,0.204,0.213
2025-11-06 09:10:00,0.213,0.196
2025-11-06 09:12:00,0.204,0.196
2025-11-06 09:14:00,0.213,0.213
2025-11-06 09:16:00,0.213,0.204
2025-11-06 09:18:00,0.196,0.213
2025-11-06 09:20:00,0.204,0.213
2025-11-06 09:22:00,0.196,0.204
2025-11-06 09:24:00,0.204,0.204
2025-11-06 09:26:00,0.213,0.187
2025-11-06 09:28:00,0.204,0.187
2025-11-06 09:30:00,0.204,0.204
2025-11-06 09:32:00,0.204,0.204
